Distance,Availability,Prerequisite_3_grade,Int_Fees,City,Currency,Face_to_Face,Offline,Faculty,University,Part_Time,Currency_Time,Website,Level_Code,Course,Prerequisite_3,Full_Time,Country,Remarks,Online,Prerequisite_2,Local_Fees,Duration_Time,Prerequisite_1,Prerequisite_2_grade,Career_Outcomes,Blended,Duration,Description,Course_Lang,Prerequisite_1_grade
yes,A,,Not available for 2021,Rockhampton,AUD,yes,yes,Education,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fdoctor-of-education&auth=ZOIX5LZHoK1IvKHXKuYtRQ&profile=_default&rank=73&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,DPG,Doctor of Education - CQ16,,yes,Australia,[],yes,,,Years,IELTS,,,no,4,"The Doctor of Education (EdD) is a doctoral course of supervised research and research tasks designed for professional practitioners/educators, comprising structured research tasks; proposal development, and a thesis component.",English,6.5
yes,A,,Not available for 2021,Cairns,AUD,yes,yes,Education,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fdoctor-of-education&auth=ZOIX5LZHoK1IvKHXKuYtRQ&profile=_default&rank=73&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,DPG,Doctor of Education - CQ16,,yes,Australia,[],yes,,,Years,IELTS,,,no,4,"The Doctor of Education (EdD) is a doctoral course of supervised research and research tasks designed for professional practitioners/educators, comprising structured research tasks; proposal development, and a thesis component.",English,6.5
yes,A,,Not available for 2021,Bundaberg,AUD,yes,yes,Education,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fdoctor-of-education&auth=ZOIX5LZHoK1IvKHXKuYtRQ&profile=_default&rank=73&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,DPG,Doctor of Education - CQ16,,yes,Australia,[],yes,,,Years,IELTS,,,no,4,"The Doctor of Education (EdD) is a doctoral course of supervised research and research tasks designed for professional practitioners/educators, comprising structured research tasks; proposal development, and a thesis component.",English,6.5
yes,A,,Not available for 2021,Townsville,AUD,yes,yes,Education,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fdoctor-of-education&auth=ZOIX5LZHoK1IvKHXKuYtRQ&profile=_default&rank=73&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,DPG,Doctor of Education - CQ16,,yes,Australia,[],yes,,,Years,IELTS,,,no,4,"The Doctor of Education (EdD) is a doctoral course of supervised research and research tasks designed for professional practitioners/educators, comprising structured research tasks; proposal development, and a thesis component.",English,6.5
yes,A,,Not available for 2021,Gladstone,AUD,yes,yes,Education,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fdoctor-of-education&auth=ZOIX5LZHoK1IvKHXKuYtRQ&profile=_default&rank=73&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,DPG,Doctor of Education - CQ16,,yes,Australia,[],yes,,,Years,IELTS,,,no,4,"The Doctor of Education (EdD) is a doctoral course of supervised research and research tasks designed for professional practitioners/educators, comprising structured research tasks; proposal development, and a thesis component.",English,6.5
yes,A,,Not available for 2021,Mackay,AUD,yes,yes,Education,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fdoctor-of-education&auth=ZOIX5LZHoK1IvKHXKuYtRQ&profile=_default&rank=73&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,DPG,Doctor of Education - CQ16,,yes,Australia,[],yes,,,Years,IELTS,,,no,4,"The Doctor of Education (EdD) is a doctoral course of supervised research and research tasks designed for professional practitioners/educators, comprising structured research tasks; proposal development, and a thesis component.",English,6.5
yes,A,,Not available for 2021,Brisbane,AUD,yes,yes,Education,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fdoctor-of-education&auth=ZOIX5LZHoK1IvKHXKuYtRQ&profile=_default&rank=73&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,DPG,Doctor of Education - CQ16,,yes,Australia,[],yes,,,Years,IELTS,,,no,4,"The Doctor of Education (EdD) is a doctoral course of supervised research and research tasks designed for professional practitioners/educators, comprising structured research tasks; proposal development, and a thesis component.",English,6.5
yes,A,,Not available for 2021,Sydney,AUD,yes,yes,Education,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fdoctor-of-education&auth=ZOIX5LZHoK1IvKHXKuYtRQ&profile=_default&rank=73&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,DPG,Doctor of Education - CQ16,,yes,Australia,[],yes,,,Years,IELTS,,,no,4,"The Doctor of Education (EdD) is a doctoral course of supervised research and research tasks designed for professional practitioners/educators, comprising structured research tasks; proposal development, and a thesis component.",English,6.5
yes,A,,Not available for 2021,Melbourne,AUD,yes,yes,Education,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fdoctor-of-education&auth=ZOIX5LZHoK1IvKHXKuYtRQ&profile=_default&rank=73&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,DPG,Doctor of Education - CQ16,,yes,Australia,[],yes,,,Years,IELTS,,,no,4,"The Doctor of Education (EdD) is a doctoral course of supervised research and research tasks designed for professional practitioners/educators, comprising structured research tasks; proposal development, and a thesis component.",English,6.5
yes,A,,Not available for 2021,Perth,AUD,yes,yes,Education,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fdoctor-of-education&auth=ZOIX5LZHoK1IvKHXKuYtRQ&profile=_default&rank=73&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,DPG,Doctor of Education - CQ16,,yes,Australia,[],yes,,,Years,IELTS,,,no,4,"The Doctor of Education (EdD) is a doctoral course of supervised research and research tasks designed for professional practitioners/educators, comprising structured research tasks; proposal development, and a thesis component.",English,6.5
yes,A,,Not available for 2021,Adelaide,AUD,yes,yes,Education,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fdoctor-of-education&auth=ZOIX5LZHoK1IvKHXKuYtRQ&profile=_default&rank=73&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,DPG,Doctor of Education - CQ16,,yes,Australia,[],yes,,,Years,IELTS,,,no,4,"The Doctor of Education (EdD) is a doctoral course of supervised research and research tasks designed for professional practitioners/educators, comprising structured research tasks; proposal development, and a thesis component.",English,6.5
yes,A,,Not available for 2021,Noosa,AUD,yes,yes,Education,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fdoctor-of-education&auth=ZOIX5LZHoK1IvKHXKuYtRQ&profile=_default&rank=73&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,DPG,Doctor of Education - CQ16,,yes,Australia,[],yes,,,Years,IELTS,,,no,4,"The Doctor of Education (EdD) is a doctoral course of supervised research and research tasks designed for professional practitioners/educators, comprising structured research tasks; proposal development, and a thesis component.",English,6.5
yes,A,,Not available for 2021,Online,AUD,yes,yes,Education,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fdoctor-of-education&auth=ZOIX5LZHoK1IvKHXKuYtRQ&profile=_default&rank=73&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,DPG,Doctor of Education - CQ16,,yes,Australia,[],yes,,,Years,IELTS,,,no,4,"The Doctor of Education (EdD) is a doctoral course of supervised research and research tasks designed for professional practitioners/educators, comprising structured research tasks; proposal development, and a thesis component.",English,6.5
no,A,,Not available for 2021,Rockhampton,AUD,yes,yes,Humanities and Social Science,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fdoctor-of-philosophy&auth=BEY2tyZPx1Rb07ZfGn55aQ&profile=_default&rank=74&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,DPG,Doctor of Philosophy - CL81,,yes,Australia,[],yes,,,Years,IELTS,,,no,4,"The Doctor of Philosophy (PhD) is a course of supervised research and study leading to the submission of a thesis which makes a significant original contribution to knowledge. The course is governed by the Course Rules for the Degree of Doctor of Philosophy which provide details regarding all aspects of admission, progression, submission and examination of the thesis.",English,6.5
no,A,,Not available for 2021,Cairns,AUD,yes,yes,Humanities and Social Science,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fdoctor-of-philosophy&auth=BEY2tyZPx1Rb07ZfGn55aQ&profile=_default&rank=74&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,DPG,Doctor of Philosophy - CL81,,yes,Australia,[],yes,,,Years,IELTS,,,no,4,"The Doctor of Philosophy (PhD) is a course of supervised research and study leading to the submission of a thesis which makes a significant original contribution to knowledge. The course is governed by the Course Rules for the Degree of Doctor of Philosophy which provide details regarding all aspects of admission, progression, submission and examination of the thesis.",English,6.5
no,A,,Not available for 2021,Bundaberg,AUD,yes,yes,Humanities and Social Science,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fdoctor-of-philosophy&auth=BEY2tyZPx1Rb07ZfGn55aQ&profile=_default&rank=74&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,DPG,Doctor of Philosophy - CL81,,yes,Australia,[],yes,,,Years,IELTS,,,no,4,"The Doctor of Philosophy (PhD) is a course of supervised research and study leading to the submission of a thesis which makes a significant original contribution to knowledge. The course is governed by the Course Rules for the Degree of Doctor of Philosophy which provide details regarding all aspects of admission, progression, submission and examination of the thesis.",English,6.5
no,A,,Not available for 2021,Townsville,AUD,yes,yes,Humanities and Social Science,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fdoctor-of-philosophy&auth=BEY2tyZPx1Rb07ZfGn55aQ&profile=_default&rank=74&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,DPG,Doctor of Philosophy - CL81,,yes,Australia,[],yes,,,Years,IELTS,,,no,4,"The Doctor of Philosophy (PhD) is a course of supervised research and study leading to the submission of a thesis which makes a significant original contribution to knowledge. The course is governed by the Course Rules for the Degree of Doctor of Philosophy which provide details regarding all aspects of admission, progression, submission and examination of the thesis.",English,6.5
no,A,,Not available for 2021,Online,AUD,yes,yes,Humanities and Social Science,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fdoctor-of-philosophy&auth=BEY2tyZPx1Rb07ZfGn55aQ&profile=_default&rank=74&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,DPG,Doctor of Philosophy - CL81,,yes,Australia,[],yes,,,Years,IELTS,,,no,4,"The Doctor of Philosophy (PhD) is a course of supervised research and study leading to the submission of a thesis which makes a significant original contribution to knowledge. The course is governed by the Course Rules for the Degree of Doctor of Philosophy which provide details regarding all aspects of admission, progression, submission and examination of the thesis.",English,6.5
